ï»¿Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34762743,11/12/16 10:59,11/12/16 11:41,NYPD,New York City Police Department,Traffic,Truck Route Violation,Highway,10024,,,,,,,,NEW YORK,,Precinct,Closed,11/12/16 18:59,The Police Department responded and upon arrival those responsible for the condition were gone.,11/12/16 11:41,07 MANHATTAN,MANHATTAN,989337,227217,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Henry Hudson Pkwy/Rt 9A,North/Bronx Bound,Roadway,W 79 St (Exit 10) - W 96 St (Exit 11),,,,40.79033283,-73.98162909,"(40.79033283373131, -73.9816290862711)"
34763762,11/12/16 14:21,11/12/16 14:39,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,6 AVENUE,WEST   53 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/16 22:21,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/16 14:39,05 MANHATTAN,MANHATTAN,990052,216811,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76177066,-73.97905596,"(40.76177065969829, -73.97905595954786)"
34783991,11/15/16 8:33,11/15/16 8:42,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,10013,52 LAIGHT STREET,LAIGHT STREET,HUDSON STREET,COLLISTER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/15/16 16:33,The Police Department responded and upon arrival those responsible for the condition were gone.,11/15/16 8:42,01 MANHATTAN,MANHATTAN,981854,202328,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72202001,-74.00864391,"(40.72202001334065, -74.00864391407904)"
34754657,11/11/16 15:30,11/11/16 22:09,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,WEST BROADWAY,BROOME STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/16 23:30,The Police Department responded to the complaint and determined that police action was not necessary.,11/11/16 22:09,02 MANHATTAN,MANHATTAN,983424,202797,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72330759,-74.00297997,"(40.7233075908167, -74.00297997118642)"
34795902,11/16/16 8:55,11/16/16 17:38,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10040,,,,,FT GEORGE AVENUE,WEST  193 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 16:55,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/16 17:38,12 MANHATTAN,MANHATTAN,1004094,251444,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85680824,-73.92826483,"(40.85680823776297, -73.92826482905474)"
34799067,11/17/16 17:07,11/18/16 0:31,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,WEST   55 STREET,6 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/16 1:07,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/16 0:31,05 MANHATTAN,MANHATTAN,990306,217268,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76302484,-73.97813866,"(40.76302483675119, -73.97813865951915)"
34800078,11/17/16 15:49,11/17/16 23:04,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   38 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/16 23:49,The Police Department responded to the complaint and took action to fix the condition.,11/17/16 23:04,06 MANHATTAN,MANHATTAN,991442,211538,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74729659,-73.97404398,"(40.747296593854514, -73.97404398251848)"
34789396,11/16/16 9:06,11/16/16 15:42,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,10004,4 NEW YORK PLAZA,NEW YORK PLAZA,WATER STREET,SOUTH STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/16/16 17:06,The Police Department responded and upon arrival those responsible for the condition were gone.,11/16/16 15:42,01 MANHATTAN,MANHATTAN,981110,195170,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70237277,-74.01132466,"(40.70237277461021, -74.01132466240426)"
34767787,11/13/16 17:51,11/13/16 19:30,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   35 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/16 1:51,The Police Department responded to the complaint and took action to fix the condition.,11/13/16 19:30,06 MANHATTAN,MANHATTAN,991068,210862,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74544144,-73.97539444,"(40.745441439798356, -73.9753944383944)"
34767824,11/13/16 18:36,11/13/16 21:05,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10017,,,,,2 AVENUE,EAST   45 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/16 2:36,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/16 21:05,06 MANHATTAN,MANHATTAN,992339,213160,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7517478,-73.97080475,"(40.7517477996247, -73.97080474756751)"
34768393,11/13/16 18:58,11/13/16 19:19,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10004,,,BATTERY PARK UNDERPASS,BATTERY PLACE,,,PLACENAME,NEW YORK,HUGH CAREY TUNNEL,Precinct,Closed,11/14/16 2:58,The Police Department reviewed your complaint and provided additional information below.,11/13/16 19:19,01 MANHATTAN,MANHATTAN,979886,195050,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70204288,-74.01573904,"(40.702042883764705, -74.0157390389505)"
34768940,11/13/16 18:38,11/13/16 21:06,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   36 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/16 2:38,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/16 21:06,06 MANHATTAN,MANHATTAN,990571,211433,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74700906,-73.97718753,"(40.74700906072902, -73.9771875308903)"
34770179,11/13/16 16:55,11/13/16 17:32,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10014,VARICK STREET,VARICK STREET,CHARLTON STREET,KING STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/14/16 0:55,The Police Department reviewed your complaint and provided additional information below.,11/13/16 17:32,02 MANHATTAN,MANHATTAN,982729,204330,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72751521,-74.00548768,"(40.72751521126268, -74.00548767840081)"
34770182,11/13/16 19:13,11/13/16 19:41,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10009,,,,,1 AVENUE,EAST   18 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/16 3:13,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/16 19:41,06 MANHATTAN,MANHATTAN,989614,206613,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73377999,-73.98064518,"(40.73377999149737, -73.98064518430348)"
34771341,11/13/16 16:25,11/13/16 18:04,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,3 AVENUE,EAST   35 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/16 0:25,The Police Department responded to the complaint and took action to fix the condition.,11/13/16 18:04,06 MANHATTAN,MANHATTAN,990447,211208,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74639158,-73.97763525,"(40.746391579995645, -73.97763525380114)"
34815719,11/19/16 22:02,11/19/16 23:34,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   39 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/20/16 6:02,The Police Department reviewed your complaint and provided additional information below.,11/19/16 23:34,06 MANHATTAN,MANHATTAN,991563,211767,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74792504,-73.97360704,"(40.74792504202257, -73.9736070430265)"
34767195,11/13/16 20:00,11/13/16 21:29,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,5 AVENUE,5 AVENUE,EAST 57 STREET,EAST 58 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/14/16 4:00,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/16 21:29,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34770736,11/13/16 22:05,11/13/16 23:06,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Roadway Tunnel,10016,,,,,,,,NEW YORK,,Precinct,Closed,11/14/16 6:05,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/16 23:06,06 MANHATTAN,MANHATTAN,989707,211979,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Park Ave Tunnel - E 34th St./Grand Central,South Bound,N/A,N/A,,,,40.74850827,-73.98030526,"(40.74850826878404, -73.98030526102217)"
34771337,11/13/16 19:48,11/13/16 22:02,NYPD,New York City Police Department,Traffic,Truck Route Violation,Roadway Tunnel,10016,,,,,,,,NEW YORK,,Precinct,Closed,11/14/16 3:48,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/16 22:02,06 MANHATTAN,MANHATTAN,989707,211979,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Park Ave Tunnel - E 34th St./Grand Central,South Bound,N/A,N/A,,,,40.74850827,-73.98030526,"(40.74850826878404, -73.98030526102217)"
34775485,11/14/16 17:41,11/14/16 17:51,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,11 AVENUE,WEST   43 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/15/16 1:41,The Police Department responded to the complaint and determined that police action was not necessary.,11/14/16 17:51,04 MANHATTAN,MANHATTAN,984854,216712,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76150081,-73.99781969,"(40.76150081329756, -73.99781969164724)"
34776352,11/14/16 7:55,11/14/16 12:41,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,5 AVENUE,EAST   57 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/16 15:55,The Police Department responded to the complaint and determined that police action was not necessary.,11/14/16 12:41,05 MANHATTAN,MANHATTAN,991461,217247,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76296633,-73.97396929,"(40.76296633054511, -73.9739692885707)"
34786078,11/15/16 16:24,11/15/16 18:06,NYPD,New York City Police Department,Traffic,Truck Route Violation,Highway,10028,,,,,,,,NEW YORK,,Precinct,Closed,11/16/16 0:24,The Police Department responded and upon arrival those responsible for the condition were gone.,11/15/16 18:06,08 MANHATTAN,MANHATTAN,1000093,221659,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,FDR Dr,Southbound/Downtown,Roadway,East 96th St (Exit 14) - East 71st St (Exit 13),,,,40.77506487,-73.94279857,"(40.7750648664246, -73.94279857014439)"
34787181,11/15/16 18:20,11/15/16 18:43,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,FRANKLIN STREET,LAFAYETTE STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 2:20,The Police Department responded to the complaint and determined that police action was not necessary.,11/15/16 18:43,01 MANHATTAN,MANHATTAN,983674,200401,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71673117,-74.00207784,"(40.716731167800674, -74.00207783782092)"
34809645,11/18/16 22:28,11/18/16 23:04,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,10021,,,,,1 AVENUE,EAST   70 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/19/16 6:28,The Police Department responded and upon arrival those responsible for the condition were gone.,11/18/16 23:04,08 MANHATTAN,MANHATTAN,996173,218534,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76649371,-73.95695734,"(40.76649371382688, -73.95695734042755)"
34810986,11/18/16 17:14,11/18/16 21:23,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10021,,,,,2 AVENUE,EAST   75 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/19/16 1:14,This complaint does not fall under the Police Department's jurisdiction.,11/18/16 21:23,08 MANHATTAN,MANHATTAN,996177,220086,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77075354,-73.95694015,"(40.77075354470721, -73.95694014606978)"
34819197,11/19/16 10:59,11/19/16 17:15,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10075,,,,,EAST   79 STREET,EAST END AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/19/16 18:59,This complaint does not fall under the Police Department's jurisdiction.,11/19/16 17:15,08 MANHATTAN,MANHATTAN,998633,219956,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77039307,-73.94807357,"(40.77039307378342, -73.94807356936934)"
34789428,11/16/16 15:19,11/16/16 15:34,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10000,,,79 ST TRANSVERSE,BEND,,,PLACENAME,NEW YORK,CENTRAL PARK,Precinct,Closed,11/16/16 23:19,The Police Department responded to the complaint and a report was prepared.,11/16/16 15:34,64 MANHATTAN,MANHATTAN,993908,224290,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78229519,-73.96512584,"(40.782295188052814, -73.96512583635275)"
34790467,11/16/16 18:16,11/16/16 18:27,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10037,,,,,MADISON AVENUE,EAST  135 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/16 2:16,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/16 18:27,11 MANHATTAN,MANHATTAN,1001957,235144,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.812074,-73.93603301,"(40.81207399889634, -73.93603301387417)"
34790516,11/16/16 15:32,11/16/16 20:31,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10021,,,,,EAST   76 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 23:32,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/16 20:31,08 MANHATTAN,MANHATTAN,993903,221648,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7750436,-73.96514769,"(40.77504360145945, -73.96514768658726)"
34790551,11/16/16 14:24,11/16/16 15:31,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10028,EAST 81 STREET,EAST 81 STREET,5 AVENUE,MADISON AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/16/16 22:24,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/16/16 15:31,08 MANHATTAN,MANHATTAN,994783,222716,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77797398,-73.96196876,"(40.77797397543539, -73.96196875852944)"
34791592,11/16/16 10:47,11/16/16 11:42,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10011,,,,,12 AVENUE,WEST   23 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 18:47,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/16 11:42,04 MANHATTAN,MANHATTAN,982016,212268,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7493029,-74.00806278,"(40.74930290257624, -74.00806277650474)"
34791702,11/16/16 11:48,11/16/16 13:06,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,WEST   41 STREET,10 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 19:48,This complaint does not fall under the Police Department's jurisdiction.,11/16/16 13:06,04 MANHATTAN,MANHATTAN,985374,215794,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75898109,-73.99594276,"(40.75898108785592, -73.99594275847234)"
34795027,11/16/16 7:56,11/16/16 10:07,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,10 AVENUE,WEST   42 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 15:56,The Police Department responded to the complaint and took action to fix the condition.,11/16/16 10:07,04 MANHATTAN,MANHATTAN,985504,216029,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75962609,-73.99547346,"(40.75962608520787, -73.99547346072606)"
34796001,11/16/16 10:15,11/16/16 10:32,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,WEST 59 STREET,WEST 59 STREET,11 AVENUE,12 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/16/16 18:15,This complaint does not fall under the Police Department's jurisdiction.,11/16/16 10:32,07 MANHATTAN,MANHATTAN,986513,220608,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77219405,-73.99182975,"(40.77219405489544, -73.99182975153207)"
34796060,11/16/16 15:25,11/16/16 15:34,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   27 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/16 23:25,This complaint does not fall under the Police Department's jurisdiction.,11/16/16 15:34,06 MANHATTAN,MANHATTAN,989429,209371,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74135013,-73.98131059,"(40.74135012900925, -73.98131059290127)"
34797122,11/16/16 16:16,11/16/16 20:11,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10029,,,,,EAST   97 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/16 0:16,The Police Department responded to the complaint and took action to fix the condition.,11/16/16 20:11,11 MANHATTAN,MANHATTAN,997080,226333,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78789864,-73.95366813,"(40.78789864214599, -73.95366813150638)"
34794951,11/16/16 20:41,11/16/16 22:57,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10017,,,,,EAST   42 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/16 4:41,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/16/16 22:57,06 MANHATTAN,MANHATTAN,991952,212459,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74982408,-73.97220233,"(40.74982407737251, -73.97220233150266)"
34803229,11/17/16 17:35,11/17/16 18:52,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10024,,,,,WEST   88 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/16 1:35,The Police Department responded and upon arrival those responsible for the condition were gone.,11/17/16 18:52,07 MANHATTAN,MANHATTAN,991041,226944,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78958238,-73.97547563,"(40.789582376974515, -73.97547563011733)"
34803318,11/17/16 18:13,11/17/16 20:35,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10027,,,,,WEST  125 STREET,AMSTERDAM AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/16 2:13,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/17/16 20:35,09 MANHATTAN,MANHATTAN,996358,235620,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81338993,-73.95625868,"(40.813389933961254, -73.95625868043503)"
34824834,11/20/16 17:21,11/20/16 18:40,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   34 STREET,1 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/21/16 1:21,The Police Department responded to the complaint and determined that police action was not necessary.,11/20/16 18:40,06 MANHATTAN,MANHATTAN,991591,210258,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74378319,-73.97350764,"(40.743783192311035, -73.97350763680087)"
